hhid,home_pcode,home_mtz,dwelling_type,total_pax,car_own_normal,car_own_offpeak,motor_own,bike_own,num_underfour,num_not_eligible,presence_of_under15,num_employed_full_time,num_employed_part_time,num_self_employed,num_full_time_student,num_homemaker,num_retired,num_unemployed,num_national_service,num_voluntary_worker,num_domestic_worker,num_other,only_adults,only_workers
521897ER5,521897,549240,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
521899AR1,521899,549240,HDB 4-room,3,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
521899BR2,521899,549240,HDB 4-room,3,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
521899CR3,521899,549240,HDB 4-room,3,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
521899DR4,521899,549240,HDB 4-room,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
521899ER5,521899,549240,HDB 4-room,4,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
522201AR1,522201,549160,HDB other than flat,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
522201BO,522201,549160,HDB other than flat,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
522256AR1,522256,549330,HDB 5-room,5,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0
522256BR2,522256,549330,HDB 5-room,6,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0
522256CR3,522256,549330,HDB 5-room,4,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
522256DR4,522256,549330,HDB 5-room,7,1,0,0,2,0,0,1,1,1,1,3,1,0,0,0,0,0,0,0,0
522256ER5,522256,549330,HDB 5-room,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
522489AR7,522489,549290,HDB 5-room,3,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1
522494AR7,522494,549380,HDB 5-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
523450AO,523450,549300,HDB 5-room,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
523450BR1,523450,549300,HDB 5-room,7,0,0,0,0,0,0,1,2,1,0,3,0,1,0,0,0,0,0,0,0
523450BR7,523450,549300,HDB 5-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
523450CR2,523450,549300,HDB 5-room,8,2,0,0,2,0,0,1,3,0,0,3,1,1,0,0,0,0,0,0,0
523450DR3,523450,549300,HDB 5-room,7,1,0,0,1,0,0,0,4,0,0,0,2,1,0,0,0,0,0,1,0
523450ER4,523450,549300,HDB 5-room,5,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0
523493AR7,523493,549380,HDB 5-room,8,2,0,0,0,2,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0
524201CO,524201,549160,Shophouse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
524201DO,524201,549160,Shophouse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
524856AR1,524856,549250,HDB 5-room,5,1,0,0,2,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
524856BR2,524856,549250,HDB 5-room,6,1,0,0,1,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0
524856CR3,524856,549250,HDB 5-room,5,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
524856DR4,524856,549250,HDB 5-room,4,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
524856ER5,524856,549250,HDB 5-room,4,0,1,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
525495AR7,525495,549380,HDB 5-room,4,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
525495BR7,525495,549380,HDB 5-room,4,1,0,0,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
525495CR7,525495,549380,HDB 5-room,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
526498DR7,526498,549290,HDB 5-room,5,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0
527450AO,527450,549300,HDB 5-room,6,1,0,0,2,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0
527450BR1,527450,549300,HDB 5-room,4,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0
527450CR2,527450,549300,HDB 5-room,6,0,0,1,1,0,0,1,2,0,0,2,1,0,0,0,0,1,0,0,0
527450DR3,527450,549300,HDB 5-room,4,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
527450ER4,527450,549300,HDB 5-room,5,1,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
527842AR1,527842,549250,HDB 5-room,4,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
527842BR2,527842,549250,HDB 5-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
527842CR3,527842,549250,HDB 5-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
527842DR4,527842,549250,HDB 5-room,4,0,0,0,4,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
527842ER5,527842,549250,HDB 5-room,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
528800AO,528800,549440,Private flat/condo,3,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
528800BO,528800,549440,Private flat/condo,6,1,0,0,2,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0
528800CO,528800,549440,Private flat/condo,4,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0
528800DO,528800,549440,Private flat/condo,5,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
528800ER1,528800,549440,Private flat/condo,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
528805AO,528805,549450,Private flat/condo,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
528805BO,528805,549450,Private flat/condo,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
528805CO,528805,549450,Private flat/condo,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
528805DR1,528805,549450,Private flat/condo,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
528805EO,528805,549450,Private flat/condo,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
528808BR7,528808,549440,Private flat/condo,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
528826AO,528826,549210,Private flat/condo,4,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0
528826BO,528826,549210,Private flat/condo,4,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
528826CO,528826,549210,Private flat/condo,5,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
528826DO,528826,549210,Private flat/condo,6,2,0,0,4,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,0
528826EO,528826,549210,Private flat/condo,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
529236AO,529236,549170,Private flat/condo,3,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
529236BO,529236,549170,Private flat/condo,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
529236CO,529236,549170,Private flat/condo,5,1,0,0,2,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
529236DO,529236,549170,Private flat/condo,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
529236EO,529236,549170,Private flat/condo,5,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
529237AR7,529237,549170,Private flat/condo,4,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
529772AO,529772,549230,Private flat/condo,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
529772BR2,529772,549230,Private flat/condo,5,1,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0
529772CO,529772,549230,Private flat/condo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
529772DO,529772,549230,Private flat/condo,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
529772EO,529772,549230,Private flat/condo,7,2,0,0,0,1,0,1,1,0,1,3,0,1,0,0,0,0,0,0,0
529863AO,529863,549080,Private flat/condo,6,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0
529863BR1,529863,549080,Private flat/condo,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
529863CR1,529863,549080,Private flat/condo,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
529863DR1,529863,549080,Private flat/condo,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
529863ER1,529863,549080,Private flat/condo,4,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0
529871AR7,529871,549440,Private flat/condo,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
529890AO8,529890,549430,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
529890BR1,529890,549430,Private flat/condo,6,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
529890CO,529890,549430,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
529890CR5,529890,549430,Private flat/condo,4,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
529890DR1,529890,549430,Private flat/condo,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
529891BR7,529891,549430,Private flat/condo,6,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0
529942AO,529942,549440,Private flat/condo,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
529942BO,529942,549440,Private flat/condo,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
529942CO,529942,549440,Private flat/condo,4,1,0,0,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
529944AO,529944,549440,Private flat/condo,4,1,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
529944AR1,529944,549440,Private flat/condo,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
529944AR6,529944,549440,Private flat/condo,7,1,0,0,3,0,0,1,1,0,1,4,0,1,0,0,0,0,0,0,0
529944BO,529944,549440,Private flat/condo,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
529944CR1,529944,549440,Private flat/condo,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
529944DO,529944,549440,Private flat/condo,4,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
529944DR1,529944,549440,Private flat/condo,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
529944ER1,529944,549440,Private flat/condo,4,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0
529944ER2,529944,549440,Private flat/condo,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
529945AO,529945,549440,Private flat/condo,5,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0
529945AR7,529945,549440,Private flat/condo,4,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1
529945AR8,529945,549440,Private flat/condo,4,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
529946AR1,529946,549440,Private flat/condo,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
529948AR1,529948,549440,Private flat/condo,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
529948AR7,529948,549440,Private flat/condo,5,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0
529948BR1,529948,549440,Private flat/condo,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
530003BR1,530003,516200,Government executive flat,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530003CR1,530003,516200,HDB 1-room,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
530003DR1,530003,516200,HDB 1-room,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
530003ER1,530003,516200,HDB 1-room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
530006AO,530006,516200,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530006BR1,530006,516200,HDB 3-room,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
530006CO,530006,516200,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
530006DR2,530006,516200,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530006EO,530006,516200,HDB 3-room,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0
530009AR1,530009,516200,HDB 3-room,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
530009BO,530009,516200,HDB 3-room,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
530025AR2,530025,516200,HDB 2-room,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
530025CR7,530025,516200,HDB 2-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
530025DR5,530025,516200,HDB 2-room,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
530025ER5,530025,516200,HDB 2-room,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
530109AR1,530109,516210,HDB 3-room,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
530109BO,530109,516210,HDB 3-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
530109CO,530109,516210,HDB 3-room,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
530109DO,530109,516210,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530112AO,530112,516210,HDB 3-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
530112BO,530112,516210,HDB 3-room,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
530112CO,530112,516210,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530112DO,530112,516210,HDB 3-room,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
530113AR1,530113,516210,HDB 3-room,4,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
530113BO,530113,516210,HDB 3-room,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
530113CO,530113,516210,HDB 3-room,5,0,0,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0
530113DO,530113,516210,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530114DO,530114,516210,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
530114EO,530114,516210,HDB 3-room,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
530115AR1,530115,516210,HDB 4-room,4,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0
530115BO,530115,516210,HDB 4-room,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
530115CO,530115,516210,HDB 4-room,4,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
530115DO,530115,516210,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
530115EO,530115,516210,HDB 4-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
530121AR1,530121,516210,HDB 3-room,3,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
530121CR1,530121,516210,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
530121DR2,530121,516210,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
530121ER1,530121,516210,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530125AR3,530125,516210,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
530125BO,530125,516210,HDB 3-room,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
530125CR2,530125,516210,HDB 3-room,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
530125DO,530125,516210,HDB 3-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
530125ER3,530125,516210,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
530128AO,530128,516010,HDB 5-room,5,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
530128CO,530128,516010,HDB 5-room,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0
530128DR1,530128,516010,HDB 5-room,4,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
530128ER1,530128,516010,HDB 5-room,4,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
530129AR1,530129,516010,HDB 4-room,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
530129BO,530129,516010,HDB 4-room,5,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
530129CO,530129,516010,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
530129DR1,530129,516010,HDB 4-room,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
530129ER1,530129,516010,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
530130AR1,530130,516010,HDB 4-room,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
530130BO,530130,516010,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
530130CO,530130,516010,HDB 4-room,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1
530130DO,530130,516010,HDB 4-room,5,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,1
530130EO,530130,516010,HDB 4-room,4,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1
530132BO,530132,516010,HDB 5-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
530132CR7,530132,516010,HDB 5-room,4,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
530132DR2,530132,516010,HDB 5-room,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
530132EO,530132,516010,HDB 5-room,6,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0
530134AR1,530134,516010,HDB 4-room,4,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
530134BO,530134,516010,HDB 4-room,3,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
530134CO,530134,516010,HDB 4-room,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
530134DO,530134,516010,HDB 4-room,8,0,0,1,0,1,0,1,2,0,0,3,0,2,0,0,0,0,0,0,0
530134EO,530134,516010,HDB 4-room,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
530135AO,530135,516010,HDB 4-room,7,0,1,0,4,1,0,1,2,0,0,1,0,2,0,0,0,1,0,0,0
530135DO,530135,516010,HDB 4-room,5,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0
530135ER2,530135,516010,HDB 4-room,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530139AR8,530139,516210,HDB 4-room,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
530139BR1,530139,516210,HDB 4-room,4,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0
530139CO,530139,516210,HDB 4-room,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0
530139DR2,530139,516210,HDB 4-room,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
530139ER1,530139,516210,HDB 4-room,4,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
530142AR1,530142,516210,HDB 4-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
530142BR2,530142,516210,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
530142CO,530142,516210,HDB 4-room,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
530142DO,530142,516210,HDB 4-room,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
530142DR1,530142,516210,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
530142ER4,530142,516210,HDB 4-room,5,1,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0
530144BR1,530144,516210,HDB 5-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
530148AO,530148,516210,Private flat/condo,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
530148BO,530148,516210,Private flat/condo,4,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
530148CO,530148,516210,Private flat/condo,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0
530148DO,530148,516210,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530148EO,530148,516210,Private flat/condo,4,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0
530154AR1,530154,516210,HDB 3-room,5,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
530154BO,530154,516210,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530154BR1,530154,516210,HDB 3-room,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
530154CR3,530154,516210,HDB 3-room,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
530154DR3,530154,516210,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
530154ER3,530154,516210,HDB 3-room,4,0,0,0,2,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
530159AR1,530159,516210,HDB 4-room,5,0,0,0,4,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
530159BR3,530159,516210,HDB 4-room,5,1,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0
530159CO,530159,516210,HDB 4-room,7,0,0,0,1,1,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0
530159ER2,530159,516210,HDB 4-room,3,0,0,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
530161AO,530161,516210,HDB 4-room,6,1,0,0,2,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0
530161BO,530161,516210,HDB 4-room,4,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
530161CO,530161,516210,HDB 4-room,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
530161DO,530161,516210,HDB 4-room,5,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
530161EO,530161,516210,HDB 4-room,5,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0
530165AO,530165,516010,HDB 4-room,5,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0
530165BR2,530165,516010,HDB 4-room,4,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
530165DO,530165,516010,HDB 4-room,3,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
530165EO,530165,516010,HDB 4-room,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
530168AO,530168,516161,HDB 4-room,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
530168BO,530168,516161,HDB 4-room,6,0,0,1,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0
530168EO,530168,516161,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
530170AO,530170,516161,HDB 5-room,2,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
530170AR1,530170,516161,HDB 5-room,5,1,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0
530170BR4,530170,516161,HDB 5-room,5,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0
530170CR3,530170,516161,HDB 5-room,5,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0
530170DO,530170,516161,HDB 5-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
530170ER7,530170,516161,HDB 5-room,6,1,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0
530172AO,530172,516161,HDB 4-room,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
530172BO,530172,516161,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
530172CR6,530172,516161,HDB 4-room,5,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0
530172DO,530172,516161,HDB 4-room,5,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0
530172ER1,530172,516161,HDB 4-room,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
530221AR6,530221,516021,HDB 5-room,5,1,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0
530222AO,530222,516021,HDB 5-room,5,1,0,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0
530222BO,530222,516021,HDB 5-room,5,1,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0
530222CO,530222,516021,HDB 5-room,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1
